study_x,plot,tree,unique_id,tph,age,volume_m,predicted_volume_m,model
BL,1210,27,BL-1210-27,618,13,0.227645531,0.349973861,RF
BL,1210,27,BL-1210-27,618,14,0.248601048,0.36475864,RF
BL,1210,27,BL-1210-27,618,15,0.270585249,0.422484834,RF
BL,1210,28,BL-1210-28,618,9,0.165279652,0.154286372,RF
BL,1210,28,BL-1210-28,618,10,0.201314926,0.182657509,RF
BL,1210,28,BL-1210-28,618,11,0.263143429,0.237674615,RF
BL,1210,28,BL-1210-28,618,12,0.270585249,0.270390943,RF
BL,1210,28,BL-1210-28,618,13,0.293589176,0.301749855,RF
BL,1210,28,BL-1210-28,618,14,0.317601123,0.31264764,RF
BL,1210,28,BL-1210-28,618,15,0.351159544,0.360457367,RF
BL,1210,29,BL-1210-29,618,9,0.114384406,0.100330323,RF
BL,1210,29,BL-1210-29,618,10,0.128462491,0.108189976,RF
BL,1210,29,BL-1210-29,618,11,0.176830203,0.145433727,RF
BL,1210,29,BL-1210-29,618,12,0.165279652,0.156749494,RF
BL,1210,29,BL-1210-29,618,13,0.165279652,0.184704756,RF
BL,1210,29,BL-1210-29,618,14,0.159676957,0.187621489,RF
BL,1210,29,BL-1210-29,618,15,0.17099734,0.211083731,RF
BL,1210,30,BL-1210-30,618,9,0.154643109,0.198112352,RF
BL,1210,30,BL-1210-30,618,10,0.182640454,0.236093546,RF
BL,1210,30,BL-1210-30,618,11,0.236293144,0.32992354,RF
BL,1210,30,BL-1210-30,618,12,0.272600515,0.382421889,RF
BL,1210,30,BL-1210-30,618,13,0.331670655,0.464690679,RF
BL,1210,30,BL-1210-30,618,14,0.375531355,0.491090002,RF
BL,1210,30,BL-1210-30,618,15,0.486944519,0.586503503,RF
BL,1210,31,BL-1210-31,618,9,0.109680201,0.186492389,RF
BL,1210,31,BL-1210-31,618,10,0.161613484,0.238106316,RF
BL,1210,31,BL-1210-31,618,11,0.215102924,0.290458945,RF
BL,1210,31,BL-1210-31,618,12,0.270970409,0.34659167,RF
BL,1210,31,BL-1210-31,618,13,0.325397062,0.442378973,RF
BL,1210,31,BL-1210-31,618,14,0.374498648,0.468968356,RF
BL,1210,31,BL-1210-31,618,15,0.475955225,0.557243389,RF
BL,1210,32,BL-1210-32,618,9,0.052007916,0.107747103,RF
BL,1210,32,BL-1210-32,618,10,0.060338082,0.126797179,RF
BL,1210,32,BL-1210-32,618,11,0.093734307,0.176640045,RF
BL,1210,32,BL-1210-32,618,12,0.108394346,0.19040243,RF
BL,1210,32,BL-1210-32,618,13,0.114546491,0.230913147,RF
BL,1210,32,BL-1210-32,618,14,0.127674397,0.236264581,RF
BL,1210,32,BL-1210-32,618,15,0.136507795,0.265612736,RF
BL,1210,33,BL-1210-33,618,9,0.124933505,0.179320528,RF
BL,1210,33,BL-1210-33,618,10,0.158849604,0.230504964,RF
BL,1210,33,BL-1210-33,618,11,0.198411159,0.299609429,RF
BL,1210,33,BL-1210-33,618,12,0.274991115,0.352153406,RF
BL,1210,33,BL-1210-33,618,13,0.314241041,0.418912709,RF
BL,1210,33,BL-1210-33,618,14,0.377734882,0.449958022,RF
BL,1210,33,BL-1210-33,618,15,0.430161863,0.549352361,RF
BL,1210,34,BL-1210-34,618,9,0.129759289,0.140171045,RF
BL,1210,34,BL-1210-34,618,10,0.162352375,0.169749408,RF
BL,1210,34,BL-1210-34,618,11,0.208314692,0.228884468,RF
BL,1210,34,BL-1210-34,618,12,0.28847679,0.267615286,RF
BL,1210,34,BL-1210-34,618,13,0.336958313,0.328797594,RF
BL,1210,34,BL-1210-34,618,14,0.403742536,0.345367831,RF
BL,1210,34,BL-1210-34,618,15,0.462425128,0.425035158,RF
BL,1210,35,BL-1210-35,618,9,0.058696093,0.076107471,RF
BL,1210,35,BL-1210-35,618,10,0.074613233,0.082835635,RF
BL,1210,35,BL-1210-35,618,11,0.097172097,0.123404299,RF
BL,1210,35,BL-1210-35,618,12,0.105557444,0.133223518,RF
BL,1210,35,BL-1210-35,618,13,0.10991543,0.182802913,RF
BL,1210,35,BL-1210-35,618,14,0.114384406,0.192254024,RF
BL,1210,35,BL-1210-35,618,15,0.123657462,0.208631714,RF
BL,1210,36,BL-1210-36,618,9,0.09314351,0.105559326,RF
BL,1210,36,BL-1210-36,618,10,0.114384406,0.118367007,RF
BL,1210,36,BL-1210-36,618,11,0.154189062,0.152648069,RF
BL,1210,36,BL-1210-36,618,12,0.159676957,0.161038396,RF
BL,1210,36,BL-1210-36,618,13,0.176830203,0.198012088,RF
BL,1210,36,BL-1210-36,618,14,0.195020634,0.203861432,RF
BL,1210,36,BL-1210-36,618,15,0.195020634,0.225895076,RF
BL,1210,37,BL-1210-37,618,9,0.143556717,0.139095634,RF
BL,1210,37,BL-1210-37,618,10,0.188841767,0.163992548,RF
BL,1210,37,BL-1210-37,618,11,0.234515957,0.211518722,RF
BL,1210,37,BL-1210-37,618,12,0.263143429,0.223705485,RF
BL,1210,37,BL-1210-37,618,13,0.278140467,0.267110298,RF
BL,1210,37,BL-1210-37,618,14,0.30148184,0.272846002,RF
BL,1210,37,BL-1210-37,618,15,0.351159544,0.305687072,RF
BL,1210,38,BL-1210-38,618,9,0.138411737,0.131967924,RF
BL,1210,38,BL-1210-38,618,10,0.201314926,0.158889729,RF
BL,1210,38,BL-1210-38,618,11,0.270585249,0.222621966,RF
BL,1210,38,BL-1210-38,618,12,0.278140467,0.256836686,RF
BL,1210,38,BL-1210-38,618,13,0.293589176,0.332554942,RF
BL,1210,38,BL-1210-38,618,14,0.32582663,0.347535819,RF
BL,1210,38,BL-1210-38,618,15,0.334162022,0.409993861,RF
BL,1210,39,BL-1210-39,618,9,0.10729697,0.192532066,RF
BL,1210,39,BL-1210-39,618,10,0.135664564,0.244119089,RF
BL,1210,39,BL-1210-39,618,11,0.182162812,0.289537199,RF
BL,1210,39,BL-1210-39,618,12,0.254543254,0.33431997,RF
BL,1210,39,BL-1210-39,618,13,0.298998275,0.417415804,RF
BL,1210,39,BL-1210-39,618,14,0.326219814,0.440621922,RF
BL,1210,39,BL-1210-39,618,15,0.380116307,0.49866512,RF
BL,1210,40,BL-1210-40,618,9,0.255121232,0.277380011,RF
BL,1210,40,BL-1210-40,618,10,0.316000615,0.346270446,RF
BL,1210,40,BL-1210-40,618,11,0.410258967,0.426945898,RF
BL,1210,40,BL-1210-40,618,12,0.483856894,0.512389633,RF
BL,1210,40,BL-1210-40,618,13,0.564555204,0.624746373,RF
BL,1210,40,BL-1210-40,618,14,0.639161328,0.689506141,RF
BL,1210,40,BL-1210-40,618,15,0.76588727,0.77841198,RF
BL,1210,41,BL-1210-41,618,9,0.237894631,0.267914392,RF
BL,1210,41,BL-1210-41,618,10,0.321945309,0.33179839,RF
BL,1210,41,BL-1210-41,618,11,0.396947401,0.443129251,RF
BL,1210,41,BL-1210-41,618,12,0.495527113,0.528172409,RF
BL,1210,41,BL-1210-41,618,13,0.56173163,0.617891849,RF
BL,1210,41,BL-1210-41,618,14,0.654877232,0.683041933,RF
BL,1210,41,BL-1210-41,618,15,0.79209033,0.745446837,RF
BL,1210,42,BL-1210-42,618,9,0.113915604,0.173498307,RF
BL,1210,42,BL-1210-42,618,10,0.153301427,0.206946923,RF
BL,1210,42,BL-1210-42,618,11,0.209567022,0.274765374,RF
BL,1210,42,BL-1210-42,618,12,0.249674076,0.322573914,RF
BL,1210,42,BL-1210-42,618,13,0.293946103,0.401218632,RF
BL,1210,42,BL-1210-42,618,14,0.341955944,0.434736355,RF
BL,1210,42,BL-1210-42,618,15,0.403799064,0.519812877,RF
BL,1210,44,BL-1210-44,618,9,0.234515957,0.216266485,RF
BL,1210,44,BL-1210-44,618,10,0.30148184,0.270844684,RF
BL,1210,44,BL-1210-44,618,11,0.334162022,0.343048854,RF
BL,1210,44,BL-1210-44,618,12,0.404713682,0.410681642,RF
BL,1210,44,BL-1210-44,618,13,0.452174881,0.5166338,RF
BL,1210,44,BL-1210-44,618,14,0.49190749,0.555374905,RF
BL,1210,44,BL-1210-44,618,15,0.554267859,0.653019579,RF
BL,1210,45,BL-1210-45,618,9,0.220890031,0.237356055,RF
BL,1210,45,BL-1210-45,618,10,0.248601048,0.269646595,RF
BL,1210,45,BL-1210-45,618,11,0.285808538,0.337689615,RF
BL,1210,45,BL-1210-45,618,12,0.368588141,0.387440731,RF
BL,1210,45,BL-1210-45,618,13,0.404713682,0.464329969,RF
BL,1210,45,BL-1210-45,618,14,0.442482998,0.485721286,RF
BL,1210,45,BL-1210-45,618,15,0.49190749,0.542719714,RF
BL,1210,46,BL-1210-46,618,9,0.220890031,0.1588583,RF
BL,1210,46,BL-1210-46,618,10,0.255815228,0.177451266,RF
BL,1210,46,BL-1210-46,618,11,0.30148184,0.230425497,RF
BL,1210,46,BL-1210-46,618,12,0.368588141,0.252147925,RF
BL,1210,46,BL-1210-46,618,13,0.404713682,0.304409126,RF
BL,1210,46,BL-1210-46,618,14,0.43288997,0.313994469,RF
BL,1210,46,BL-1210-46,618,15,0.481831919,0.344995512,RF
BL,1210,47,BL-1210-47,618,9,0.176830203,0.139914396,RF
BL,1210,47,BL-1210-47,618,10,0.207724655,0.155958959,RF
BL,1210,47,BL-1210-47,618,11,0.278140467,0.20430984,RF
BL,1210,47,BL-1210-47,618,12,0.30148184,0.225363764,RF
BL,1210,47,BL-1210-47,618,13,0.351159544,0.280732172,RF
BL,1210,47,BL-1210-47,618,14,0.34260658,0.285894607,RF
BL,1210,47,BL-1210-47,618,15,0.351159544,0.324080661,RF
BL,1210,48,BL-1210-48,618,9,0.161489735,0.1468907,RF
BL,1210,48,BL-1210-48,618,10,0.226100815,0.177342313,RF
BL,1210,48,BL-1210-48,618,11,0.267466483,0.228541305,RF
BL,1210,48,BL-1210-48,618,12,0.321081373,0.253191737,RF
BL,1210,48,BL-1210-48,618,13,0.366563742,0.316040268,RF
BL,1210,48,BL-1210-48,618,14,0.429045251,0.337314684,RF
BL,1210,48,BL-1210-48,618,15,0.483433365,0.407097143,RF
BL,1210,49,BL-1210-49,618,9,0.04698825,0.098768282,RF
BL,1210,49,BL-1210-49,618,10,0.060239487,0.106504204,RF
BL,1210,49,BL-1210-49,618,11,0.088337367,0.134525869,RF
BL,1210,49,BL-1210-49,618,12,0.115554358,0.149017626,RF
BL,1210,49,BL-1210-49,618,13,0.140838233,0.171849678,RF
BL,1210,49,BL-1210-49,618,14,0.155094375,0.173770821,RF
BL,1210,49,BL-1210-49,618,15,0.173971001,0.213241709,RF
BL,1210,50,BL-1210-50,618,9,0.068838148,0.119270117,RF
BL,1210,50,BL-1210-50,618,10,0.098181662,0.133151679,RF
BL,1210,50,BL-1210-50,618,11,0.137976162,0.185708059,RF
BL,1210,50,BL-1210-50,618,12,0.159433619,0.201219111,RF
BL,1210,50,BL-1210-50,618,13,0.165209039,0.261373475,RF
BL,1210,50,BL-1210-50,618,14,0.1922496,0.269453681,RF
BL,1210,50,BL-1210-50,618,15,0.22614971,0.308108381,RF
BL,1210,51,BL-1210-51,618,9,0.214972094,0.252716297,RF
BL,1210,51,BL-1210-51,618,10,0.262903401,0.30162976,RF
BL,1210,51,BL-1210-51,618,11,0.351330536,0.394261528,RF
BL,1210,51,BL-1210-51,618,12,0.406791452,0.47237953,RF
BL,1210,51,BL-1210-51,618,13,0.487821027,0.579827984,RF
BL,1210,51,BL-1210-51,618,14,0.572994232,0.651434428,RF
BL,1210,51,BL-1210-51,618,15,0.668072857,0.728486893,RF
BL,1210,52,BL-1210-52,618,9,0.196902008,0.233714529,RF
BL,1210,52,BL-1210-52,618,10,0.245859615,0.27852011,RF
BL,1210,52,BL-1210-52,618,11,0.325247926,0.357317253,RF
BL,1210,52,BL-1210-52,618,12,0.389442991,0.431906903,RF
BL,1210,52,BL-1210-52,618,13,0.433674794,0.514860193,RF
BL,1210,52,BL-1210-52,618,14,0.508373029,0.563826468,RF
BL,1210,52,BL-1210-52,618,15,0.590224329,0.664743544,RF
BL,1210,53,BL-1210-53,618,9,0.097172097,0.138885717,RF
BL,1210,53,BL-1210-53,618,10,0.123657462,0.166808316,RF
BL,1210,53,BL-1210-53,618,11,0.17099734,0.225980498,RF
BL,1210,53,BL-1210-53,618,12,0.182778308,0.260151216,RF
BL,1210,53,BL-1210-53,618,13,0.201314926,0.340229607,RF
BL,1210,53,BL-1210-53,618,14,0.227645531,0.357774584,RF
BL,1210,53,BL-1210-53,618,15,0.255815228,0.42458119,RF
BL,1210,54,BL-1210-54,618,9,0.028623801,0.143281083,RF
BL,1210,54,BL-1210-54,618,10,0.036236191,0.160203298,RF
BL,1210,54,BL-1210-54,618,11,0.061675874,0.205840049,RF
BL,1210,54,BL-1210-54,618,12,0.050351457,0.213883524,RF
BL,1210,54,BL-1210-54,618,13,0.050351457,0.261171454,RF
BL,1210,54,BL-1210-54,618,14,0.05581614,0.266263389,RF
BL,1210,54,BL-1210-54,618,15,0.061675874,0.285916589,RF
BL,1210,55,BL-1210-55,618,9,0.220890031,0.286378963,RF
BL,1210,55,BL-1210-55,618,10,0.285808538,0.323512188,RF
BL,1210,55,BL-1210-55,618,11,0.34260658,0.380295381,RF
BL,1210,55,BL-1210-55,618,12,0.395525844,0.441770205,RF
BL,1210,55,BL-1210-55,618,13,0.423396672,0.49770308,RF
BL,1210,55,BL-1210-55,618,14,0.481831919,0.512923882,RF
BL,1210,55,BL-1210-55,618,15,0.512336328,0.559147909,RF
BL,1210,56,BL-1210-56,618,9,0.04527294,0.183843687,RF
BL,1210,56,BL-1210-56,618,10,0.05581614,0.214443438,RF
BL,1210,56,BL-1210-56,618,11,0.078106803,0.269957117,RF
BL,1210,56,BL-1210-56,618,12,0.09314351,0.31156335,RF
BL,1210,56,BL-1210-56,618,13,0.097172097,0.351582822,RF
BL,1210,56,BL-1210-56,618,14,0.114384406,0.364411489,RF
BL,1210,56,BL-1210-56,618,15,0.123657462,0.412433499,RF
BL,1210,57,BL-1210-57,618,9,0.089223416,0.176886967,RF
BL,1210,57,BL-1210-57,618,10,0.105557444,0.201347241,RF
BL,1210,57,BL-1210-57,618,11,0.154189062,0.257858772,RF
BL,1210,57,BL-1210-57,618,12,0.148815744,0.296740885,RF
BL,1210,57,BL-1210-57,618,13,0.154189062,0.338255124,RF
BL,1210,57,BL-1210-57,618,14,0.17099734,0.35726704,RF
BL,1210,57,BL-1210-57,618,15,0.182778308,0.413107662,RF
BL,1210,58,BL-1210-58,618,9,0.201314926,0.205723845,RF
BL,1210,58,BL-1210-58,618,10,0.241501249,0.239459108,RF
BL,1210,58,BL-1210-58,618,11,0.248601048,0.314419203,RF
BL,1210,58,BL-1210-58,618,12,0.359820368,0.355671276,RF
BL,1210,58,BL-1210-58,618,13,0.395525844,0.44579672,RF
BL,1210,58,BL-1210-58,618,14,0.442482998,0.470699329,RF
BL,1210,58,BL-1210-58,618,15,0.481831919,0.518962289,RF
BL,1210,59,BL-1210-59,618,9,0.255815228,0.246792181,RF
BL,1210,59,BL-1210-59,618,10,0.32582663,0.28270028,RF
BL,1210,59,BL-1210-59,618,11,0.395525844,0.34951391,RF
BL,1210,59,BL-1210-59,618,12,0.423396672,0.40945774,RF
BL,1210,59,BL-1210-59,618,13,0.471850438,0.468423112,RF
BL,1210,59,BL-1210-59,618,14,0.512336328,0.495342194,RF
BL,1210,59,BL-1210-59,618,15,0.554267859,0.564605096,RF
BL,1210,60,BL-1210-60,618,9,0.182778308,0.215959823,RF
BL,1210,60,BL-1210-60,618,10,0.220890031,0.259804146,RF
BL,1210,60,BL-1210-60,618,11,0.270585249,0.33268229,RF
BL,1210,60,BL-1210-60,618,12,0.351159544,0.380220094,RF
BL,1210,60,BL-1210-60,618,13,0.377462249,0.428933582,RF
BL,1210,60,BL-1210-60,618,14,0.423396672,0.452178766,RF
BL,1210,60,BL-1210-60,618,15,0.471850438,0.523306364,RF
BL,1210,61,BL-1210-61,618,9,0.154189062,0.227136787,RF
BL,1210,61,BL-1210-61,618,10,0.220890031,0.267528433,RF
BL,1210,61,BL-1210-61,618,11,0.285808538,0.33247504,RF
BL,1210,61,BL-1210-61,618,12,0.30148184,0.399608019,RF
BL,1210,61,BL-1210-61,618,13,0.334162022,0.474058846,RF
BL,1210,61,BL-1210-61,618,14,0.368588141,0.50005431,RF
BL,1210,61,BL-1210-61,618,15,0.414004217,0.555819399,RF
BL,1210,62,BL-1210-62,618,9,0.34260658,0.264451256,RF
BL,1210,62,BL-1210-62,618,9,0.34260658,0.232845091,RF
BL,1210,62,BL-1210-62,618,10,0.414004217,0.307851029,RF
BL,1210,62,BL-1210-62,618,10,0.414004217,0.268209147,RF
BL,1210,62,BL-1210-62,618,11,0.502076112,0.375882833,RF
BL,1210,62,BL-1210-62,618,11,0.502076112,0.339257972,RF
BL,1210,62,BL-1210-62,618,12,0.564966325,0.434692975,RF
BL,1210,62,BL-1210-62,618,12,0.564966325,0.379248733,RF
BL,1210,62,BL-1210-62,618,13,0.630854284,0.490823108,RF
BL,1210,62,BL-1210-62,618,13,0.630854284,0.432346187,RF
BL,1210,62,BL-1210-62,618,14,0.699395411,0.52150468,RF
BL,1210,62,BL-1210-62,618,14,0.699395411,0.462914556,RF
BL,1210,62,BL-1210-62,618,15,0.746372951,0.569628234,RF
BL,1210,62,BL-1210-62,618,15,0.746372951,0.507876667,RF
BL,1210,63,BL-1210-63,618,9,0.064756522,0.162894188,RF
BL,1210,63,BL-1210-63,618,10,0.071224258,0.174547693,RF
BL,1210,63,BL-1210-63,618,11,0.081705833,0.206843465,RF
BL,1210,63,BL-1210-63,618,12,0.089223416,0.222209207,RF
BL,1210,63,BL-1210-63,618,13,0.089223416,0.261626621,RF
BL,1210,63,BL-1210-63,618,14,0.089223416,0.266682177,RF
BL,1210,63,BL-1210-63,618,15,0.09314351,0.306930404,RF
BL,1211,1,BL-1211-1,618,9,0.148815744,0.10245867,RF
BL,1211,1,BL-1211-1,618,10,0.154189062,0.113866521,RF
BL,1211,1,BL-1211-1,618,11,0.188841767,0.163229495,RF
BL,1211,1,BL-1211-1,618,12,0.207724655,0.170356542,RF
BL,1211,1,BL-1211-1,618,13,0.220890031,0.231904079,RF
BL,1211,1,BL-1211-1,618,14,0.207724655,0.236905671,RF
BL,1211,1,BL-1211-1,618,15,0.207724655,0.272895916,RF
BL,1211,3,BL-1211-3,618,9,0.207724655,0.216699717,RF
BL,1211,3,BL-1211-3,618,10,0.220890031,0.235506086,RF
BL,1211,3,BL-1211-3,618,11,0.248601048,0.296236371,RF
BL,1211,3,BL-1211-3,618,12,0.270585249,0.333058171,RF
BL,1211,3,BL-1211-3,618,13,0.278140467,0.419695538,RF
BL,1211,3,BL-1211-3,618,14,0.285808538,0.43033653,RF
BL,1211,4,BL-1211-4,618,9,0.395525844,0.308314331,RF
BL,1211,4,BL-1211-4,618,10,0.481831919,0.338725764,RF
BL,1211,4,BL-1211-4,618,11,0.543654133,0.413097848,RF
BL,1211,4,BL-1211-4,618,12,0.586612062,0.460288529,RF
BL,1211,4,BL-1211-4,618,13,0.642103554,0.510390497,RF
BL,1211,4,BL-1211-4,618,14,0.687803575,0.536460539,RF
BL,1211,4,BL-1211-4,618,15,0.71105012,0.595885926,RF
BL,1211,5,BL-1211-5,618,9,0.148815744,0.280331235,RF
BL,1211,5,BL-1211-5,618,10,0.165279652,0.310118878,RF
BL,1211,5,BL-1211-5,618,11,0.195020634,0.356848043,RF
BL,1211,5,BL-1211-5,618,12,0.207724655,0.408323159,RF
BL,1211,5,BL-1211-5,618,13,0.207724655,0.477333414,RF
BL,1211,5,BL-1211-5,618,14,0.207724655,0.495302841,RF
BL,1211,5,BL-1211-5,618,15,0.207724655,0.554422134,RF
BL,1211,6,BL-1211-6,618,9,0.423396672,0.277159272,RF
BL,1211,6,BL-1211-6,618,10,0.49190749,0.316955399,RF
BL,1211,6,BL-1211-6,618,11,0.575748263,0.403715316,RF
BL,1211,6,BL-1211-6,618,12,0.676276613,0.445502913,RF
BL,1211,6,BL-1211-6,618,13,0.734540865,0.542534227,RF
BL,1211,6,BL-1211-6,618,14,0.794231054,0.575600519,RF
BL,1211,6,BL-1211-6,618,15,0.842834488,0.667969202,RF
BL,1211,7,BL-1211-7,618,9,0.201314926,0.19856973,RF
BL,1211,7,BL-1211-7,618,10,0.234515957,0.210296953,RF
BL,1211,7,BL-1211-7,618,11,0.255815228,0.254017644,RF
BL,1211,7,BL-1211-7,618,12,0.278140467,0.276242102,RF
BL,1211,7,BL-1211-7,618,13,0.285808538,0.34350072,RF
BL,1211,7,BL-1211-7,618,14,0.293589176,0.353512839,RF
BL,1211,7,BL-1211-7,618,15,0.317601123,0.392244858,RF
BL,1211,8,BL-1211-8,618,9,0.285808538,0.234219944,RF
BL,1211,8,BL-1211-8,618,10,0.34260658,0.266694209,RF
BL,1211,8,BL-1211-8,618,11,0.404713682,0.327387639,RF
BL,1211,8,BL-1211-8,618,12,0.471850438,0.361610484,RF
BL,1211,8,BL-1211-8,618,13,0.49190749,0.406245166,RF
BL,1211,8,BL-1211-8,618,14,0.564966325,0.416856351,RF
BL,1211,8,BL-1211-8,618,15,0.564966325,0.493156542,RF
BL,1211,9,BL-1211-9,618,9,0.255815228,0.251343935,RF
BL,1211,9,BL-1211-9,618,10,0.30148184,0.286058257,RF
BL,1211,9,BL-1211-9,618,11,0.377462249,0.365511779,RF
BL,1211,9,BL-1211-9,618,12,0.471850438,0.409752315,RF
BL,1211,9,BL-1211-9,618,13,0.543654133,0.468009791,RF
BL,1211,9,BL-1211-9,618,14,0.630854284,0.485380956,RF
BL,1211,9,BL-1211-9,618,15,0.642103554,0.517254335,RF
BL,1211,10,BL-1211-10,618,9,0.182778308,0.191921549,RF
BL,1211,10,BL-1211-10,618,10,0.234515957,0.232153412,RF
BL,1211,10,BL-1211-10,618,11,0.270585249,0.276447487,RF
BL,1211,10,BL-1211-10,618,12,0.309485951,0.31799048,RF
BL,1211,10,BL-1211-10,618,13,0.309485951,0.362653812,RF
BL,1211,10,BL-1211-10,618,14,0.359820368,0.377779884,RF
BL,1211,10,BL-1211-10,618,15,0.404713682,0.428223235,RF
BL,1211,11,BL-1211-11,618,9,0.10991543,0.134323262,RF
BL,1211,11,BL-1211-11,618,10,0.123657462,0.151798277,RF
BL,1211,11,BL-1211-11,618,11,0.154189062,0.212187191,RF
BL,1211,11,BL-1211-11,618,12,0.165279652,0.227269684,RF
BL,1211,11,BL-1211-11,618,13,0.182778308,0.266145004,RF
BL,1211,11,BL-1211-11,618,14,0.188841767,0.278701472,RF
BL,1211,11,BL-1211-11,618,15,0.201314926,0.323634091,RF
BL,1211,13,BL-1211-13,618,9,0.24986157,0.322271973,RF
BL,1211,13,BL-1211-13,618,10,0.298770766,0.374882593,RF
BL,1211,13,BL-1211-13,618,11,0.387103378,0.474426909,RF
BL,1211,13,BL-1211-13,618,12,0.515862913,0.541388174,RF
BL,1211,13,BL-1211-13,618,13,0.611785885,0.645153781,RF
BL,1211,13,BL-1211-13,618,14,0.69220722,0.678730862,RF
BL,1211,13,BL-1211-13,618,15,0.768095585,0.713093512,RF
BL,1211,15,BL-1211-15,618,9,0.213316232,0.25711015,RF
BL,1211,15,BL-1211-15,618,10,0.2411691,0.301319033,RF
BL,1211,15,BL-1211-15,618,11,0.324587412,0.365289867,RF
BL,1211,15,BL-1211-15,618,12,0.413606532,0.453798197,RF
BL,1211,15,BL-1211-15,618,13,0.477027758,0.504490409,RF
BL,1211,15,BL-1211-15,618,14,0.547499348,0.538120857,RF
BL,1211,15,BL-1211-15,618,15,0.609610719,0.620065359,RF
BL,1211,16,BL-1211-16,618,9,0.240400745,0.261508258,RF
BL,1211,16,BL-1211-16,618,10,0.306116098,0.325561717,RF
BL,1211,16,BL-1211-16,618,11,0.37734887,0.4181838,RF
BL,1211,16,BL-1211-16,618,12,0.494635814,0.509485102,RF
BL,1211,16,BL-1211-16,618,13,0.577518976,0.628636411,RF
BL,1211,16,BL-1211-16,618,14,0.697540235,0.69568012,RF
BL,1211,16,BL-1211-16,618,15,0.828780026,0.782764751,RF
BL,1211,17,BL-1211-17,618,9,0.133380449,0.127655887,RF
BL,1211,17,BL-1211-17,618,10,0.159676957,0.153843993,RF
BL,1211,17,BL-1211-17,618,11,0.165279652,0.208897391,RF
BL,1211,19,BL-1211-19,618,9,0.128462491,0.215008484,RF
BL,1211,19,BL-1211-19,618,10,0.138411737,0.250768065,RF
BL,1211,19,BL-1211-19,618,11,0.176830203,0.325206758,RF
BL,1211,19,BL-1211-19,618,12,0.159676957,0.359659309,RF
BL,1211,19,BL-1211-19,618,13,0.159676957,0.443015858,RF
BL,1211,21,BL-1211-21,618,9,0.152130819,0.174009937,RF
BL,1211,21,BL-1211-21,618,10,0.188836102,0.1987172,RF
BL,1211,21,BL-1211-21,618,11,0.247503451,0.258873936,RF
BL,1211,21,BL-1211-21,618,12,0.322354182,0.291351304,RF
BL,1211,21,BL-1211-21,618,13,0.362200948,0.333652524,RF
BL,1211,21,BL-1211-21,618,14,0.432453256,0.351567436,RF
BL,1211,21,BL-1211-21,618,15,0.490223142,0.394109773,RF
BL,1211,22,BL-1211-22,618,9,0.210255633,0.231731787,RF
BL,1211,22,BL-1211-22,618,10,0.278304698,0.271254962,RF
BL,1211,22,BL-1211-22,618,11,0.329703809,0.32702748,RF
BL,1211,22,BL-1211-22,618,12,0.406699162,0.408260191,RF
BL,1211,22,BL-1211-22,618,13,0.474717284,0.482705152,RF
BL,1211,22,BL-1211-22,618,14,0.533734535,0.524530586,RF
BL,1211,22,BL-1211-22,618,15,0.604417595,0.618605207,RF
BL,1211,23,BL-1211-23,618,9,0.3457721,0.311990417,RF
BL,1211,23,BL-1211-23,618,10,0.477861574,0.377485257,RF
BL,1211,23,BL-1211-23,618,11,0.559492657,0.493663436,RF
BL,1211,23,BL-1211-23,618,12,0.75253037,0.581112219,RF
BL,1211,23,BL-1211-23,618,13,0.791748666,0.664207782,RF
BL,1211,23,BL-1211-23,618,14,0.946353957,0.74469294,RF
BL,1211,23,BL-1211-23,618,15,1.107222144,0.848244496,RF
BL,1211,24,BL-1211-24,618,9,0.251938506,0.275155908,RF
BL,1211,24,BL-1211-24,618,10,0.341705795,0.32753031,RF
BL,1211,24,BL-1211-24,618,11,0.396156905,0.406388634,RF
BL,1211,24,BL-1211-24,618,12,0.511570119,0.480474242,RF
BL,1211,24,BL-1211-24,618,13,0.596008882,0.598772183,RF
BL,1211,24,BL-1211-24,618,14,0.703605942,0.649580958,RF
BL,1211,24,BL-1211-24,618,15,0.755949683,0.755625456,RF
BL,1211,26,BL-1211-26,618,9,0.241501249,0.227854848,RF
BL,1211,26,BL-1211-26,618,10,0.255815228,0.279393369,RF
BL,1211,26,BL-1211-26,618,11,0.32582663,0.344052758,RF
BL,1211,26,BL-1211-26,618,12,0.395525844,0.405787306,RF
BL,1211,26,BL-1211-26,618,13,0.43288997,0.485728374,RF
BL,1211,26,BL-1211-26,618,14,0.512336328,0.512459974,RF
BL,1211,26,BL-1211-26,618,15,0.533126789,0.566113472,RF
BL,1211,27,BL-1211-27,618,9,0.10991543,0.168701698,RF
BL,1211,27,BL-1211-27,618,10,0.118964908,0.194665984,RF
BL,1211,27,BL-1211-27,618,11,0.159676957,0.242678912,RF
BL,1211,27,BL-1211-27,618,12,0.188841767,0.265428139,RF
BL,1211,27,BL-1211-27,618,13,0.207724655,0.320221651,RF
BL,1211,27,BL-1211-27,618,14,0.227645531,0.332571923,RF
BL,1211,27,BL-1211-27,618,15,0.241501249,0.376785228,RF
BL,1211,28,BL-1211-28,618,9,0.227645531,0.212827246,RF
BL,1211,28,BL-1211-28,618,10,0.278140467,0.246858408,RF
BL,1211,28,BL-1211-28,618,11,0.368588141,0.321580893,RF
